Pedido_ID,Venta_ID,Cliente_RUC,Lote_ID,Cantidad_Solicitada,Precio_Unitario,Subtotal,IGV,Total
23179,3872,20000071,300,31,83.03,2573.93,463.31,3037.24
23180,3872,20000071,1,24,144.14,3459.36,622.68,4082.04
23181,3872,20000071,382,17,101.18,1720.06,309.61,2029.67
23182,3872,20000071,130,29,103.18,2992.22,538.6,3530.82
23183,3872,20000071,173,20,81.37,1627.4,292.93,1920.33
23184,3872,20000071,334,26,169.55,4408.3,793.49,5201.79
23185,3872,20000071,150,37,117.45,4345.65,782.22,5127.87
23186,3873,20000345,343,20,137.87,2757.4,496.33,3253.73
23187,3873,20000345,512,21,180.87,3798.27,683.69,4481.96
23188,3873,20000345,365,26,194.01,5044.26,907.97,5952.23
23189,3873,20000345,158,26,72.35,1881.1,338.6,2219.7
23190,3874,20000568,403,22,160.41,3529.02,635.22,4164.24
23191,3874,20000568,351,26,139.51,3627.26,652.91,4280.17
23192,3874,20000568,66,27,196.4,5302.8,954.5,6257.3
23193,3874,20000568,98,18,19.55,351.9,63.34,415.24
23194,3874,20000568,398,12,242.8,2913.6,524.45,3438.05
23195,3874,20000568,139,17,116.09,1973.53,355.24,2328.77
23196,3874,20000568,470,30,65.0,1950.0,351.0,2301.0
23197,3874,20000568,534,21,166.73,3501.33,630.24,4131.57
23198,3875,20000341,151,31,117.45,3640.95,655.37,4296.32
23199,3875,20000341,467,14,235.4,3295.6,593.21,3888.81
23200,3875,20000341,300,29,83.03,2407.87,433.42,2841.29
23201,3875,20000341,275,37,163.63,6054.31,1089.78,7144.09
23202,3875,20000341,377,30,167.53,5025.9,904.66,5930.56
23203,3876,20000467,286,25,150.44,3761.0,676.98,4437.98
23204,3876,20000467,339,26,199.96,5198.96,935.81,6134.77
23205,3876,20000467,515,18,212.94,3832.92,689.93,4522.85
23206,3876,20000467,25,13,37.93,493.09,88.76,581.85
23207,3876,20000467,539,22,232.35,5111.7,920.11,6031.81
23208,3876,20000467,9,26,23.48,610.48,109.89,720.37
23209,3877,20000042,139,15,116.09,1741.35,313.44,2054.79
23210,3877,20000042,392,22,125.29,2756.38,496.15,3252.53
23211,3877,20000042,303,41,83.03,3404.23,612.76,4016.99
23212,3877,20000042,1,20,144.14,2882.8,518.9,3401.7
23213,3877,20000042,461,12,204.49,2453.88,441.7,2895.58
23214,3877,20000042,206,18,170.33,3065.94,551.87,3617.81
23215,3877,20000042,47,20,67.82,1356.4,244.15,1600.55
23216,3877,20000042,36,24,116.94,2806.56,505.18,3311.74
23217,3878,20000378,18,19,75.96,1443.24,259.78,1703.02
23218,3878,20000378,277,33,157.03,5181.99,932.76,6114.75
23219,3878,20000378,108,23,31.44,723.12,130.16,853.28
23220,3878,20000378,206,18,170.33,3065.94,551.87,3617.81
23221,3878,20000378,492,24,55.79,1338.96,241.01,1579.97
23222,3878,20000378,351,20,139.51,2790.2,502.24,3292.44
23223,3879,20000590,269,21,63.35,1330.35,239.46,1569.81
23224,3879,20000590,1,24,144.14,3459.36,622.68,4082.04
23225,3879,20000590,534,24,166.73,4001.52,720.27,4721.79
23226,3879,20000590,117,22,25.67,564.74,101.65,666.39
23227,3879,20000590,512,24,180.87,4340.88,781.36,5122.24
23228,3880,20000118,135,31,109.17,3384.27,609.17,3993.44
23229,3880,20000118,75,16,130.33,2085.28,375.35,2460.63
23230,3880,20000118,66,28,196.4,5499.2,989.86,6489.06
23231,3880,20000118,508,27,227.95,6154.65,1107.84,7262.49
23232,3881,20000056,341,31,199.96,6198.76,1115.78,7314.54
23233,3881,20000056,169,27,69.94,1888.38,339.91,2228.29
23234,3881,20000056,48,19,25.54,485.26,87.35,572.61
23235,3881,20000056,343,19,137.87,2619.53,471.52,3091.05
23236,3881,20000056,103,22,192.09,4225.98,760.68,4986.66
23237,3881,20000056,26,15,37.93,568.95,102.41,671.36
23238,3881,20000056,324,25,228.41,5710.25,1027.85,6738.1
23239,3882,20000315,240,19,233.57,4437.83,798.81,5236.64
23240,3882,20000315,395,16,85.94,1375.04,247.51,1622.55
23241,3882,20000315,11,18,169.26,3046.68,548.4,3595.08
23242,3882,20000315,139,16,116.09,1857.44,334.34,2191.78
23243,3882,20000315,135,33,109.17,3602.61,648.47,4251.08
23244,3882,20000315,77,21,22.07,463.47,83.42,546.89
23245,3883,20000344,540,19,232.35,4414.65,794.64,5209.29
23246,3883,20000344,283,25,171.15,4278.75,770.17,5048.93
23247,3883,20000344,243,23,53.88,1239.24,223.06,1462.3
23248,3883,20000344,372,15,40.38,605.7,109.03,714.73
23249,3883,20000344,33,23,116.94,2689.62,484.13,3173.75
23250,3883,20000344,353,32,25.63,820.16,147.63,967.79
23251,3883,20000344,432,18,38.4,691.2,124.42,815.62
23252,3883,20000344,534,20,166.73,3334.6,600.23,3934.83
23253,3884,20000081,228,30,203.11,6093.3,1096.79,7190.09
23254,3884,20000081,18,18,75.96,1367.28,246.11,1613.39
23255,3884,20000081,283,21,171.15,3594.15,646.95,4241.1
23256,3884,20000081,304,25,35.83,895.75,161.23,1056.98
23257,3884,20000081,450,18,103.92,1870.56,336.7,2207.26
23258,3884,20000081,277,38,157.03,5967.14,1074.09,7041.23
23259,3885,20000439,382,23,101.18,2327.14,418.89,2746.03
23260,3885,20000439,282,23,241.87,5563.01,1001.34,6564.35
23261,3885,20000439,224,24,172.36,4136.64,744.6,4881.24
23262,3885,20000439,371,15,40.38,605.7,109.03,714.73
23263,3885,20000439,377,22,167.53,3685.66,663.42,4349.08
23264,3885,20000439,273,27,163.63,4418.01,795.24,5213.25
23265,3885,20000439,213,14,59.45,832.3,149.81,982.11
23266,3885,20000439,304,25,35.83,895.75,161.23,1056.98
23267,3886,20000138,499,19,112.58,2139.02,385.02,2524.04
23268,3886,20000138,142,21,182.52,3832.92,689.93,4522.85
23269,3886,20000138,406,21,107.89,2265.69,407.82,2673.51
23270,3886,20000138,99,22,19.55,430.1,77.42,507.52
23271,3886,20000138,324,21,228.41,4796.61,863.39,5660.0
23272,3886,20000138,353,27,25.63,692.01,124.56,816.57
23273,3887,20000403,143,20,182.52,3650.4,657.07,4307.47
23274,3887,20000403,182,17,192.86,3278.62,590.15,3868.77
23275,3887,20000403,163,24,177.92,4270.08,768.61,5038.69
23276,3887,20000403,113,29,37.35,1083.15,194.97,1278.12
23277,3887,20000403,270,22,63.35,1393.7,250.87,1644.57
23278,3888,20000292,128,15,120.2,1803.0,324.54,2127.54
23279,3888,20000292,98,21,19.55,410.55,73.9,484.45
23280,3888,20000292,450,19,103.92,1974.48,355.41,2329.89
23281,3888,20000292,508,29,227.95,6610.55,1189.9,7800.45
23282,3888,20000292,540,17,232.35,3949.95,710.99,4660.94
23283,3888,20000292,77,28,22.07,617.96,111.23,729.19
23284,3888,20000292,72,18,130.33,2345.94,422.27,2768.21
23285,3889,20000457,97,20,19.55,391.0,70.38,461.38
23286,3889,20000457,336,31,169.55,5256.05,946.09,6202.14
23287,3889,20000457,23,19,193.21,3670.99,660.78,4331.77
23288,3889,20000457,67,24,196.4,4713.6,848.45,5562.05
23289,3889,20000457,421,20,157.27,3145.4,566.17,3711.57
23290,3889,20000457,358,34,225.71,7674.14,1381.35,9055.49
23291,3889,20000457,474,25,110.26,2756.5,496.17,3252.67
23292,3889,20000457,83,15,201.09,3016.35,542.94,3559.29
23293,3890,20000006,358,34,225.71,7674.14,1381.35,9055.49
23294,3890,20000006,476,21,110.26,2315.46,416.78,2732.24
23295,3890,20000006,176,22,81.37,1790.14,322.23,2112.37
23296,3890,20000006,218,24,130.45,3130.8,563.54,3694.34
23297,3890,20000006,270,20,63.35,1267.0,228.06,1495.06
23298,3890,20000006,427,34,62.12,2112.08,380.17,2492.25
23299,3890,20000006,273,26,163.63,4254.38,765.79,5020.17
23300,3890,20000006,377,24,167.53,4020.72,723.73,4744.45
23301,3891,20000203,158,24,72.35,1736.4,312.55,2048.95
23302,3891,20000203,14,14,75.96,1063.44,191.42,1254.86
23303,3891,20000203,53,17,214.4,3644.8,656.06,4300.86
23304,3891,20000203,121,30,170.88,5126.4,922.75,6049.15
23305,3891,20000203,205,17,170.33,2895.61,521.21,3416.82
23306,3891,20000203,313,16,139.69,2235.04,402.31,2637.35
23307,3891,20000203,515,17,212.94,3619.98,651.6,4271.58
23308,3891,20000203,224,23,172.36,3964.28,713.57,4677.85
23309,3892,20000307,274,25,163.63,4090.75,736.33,4827.09
23310,3892,20000307,1,23,144.14,3315.22,596.74,3911.96
23311,3892,20000307,9,20,23.48,469.6,84.53,554.13
23312,3892,20000307,283,23,171.15,3936.45,708.56,4645.01
23313,3892,20000307,113,29,37.35,1083.15,194.97,1278.12
23314,3892,20000307,382,16,101.18,1618.88,291.4,1910.28
23315,3892,20000307,107,27,31.44,848.88,152.8,1001.68
23316,3892,20000307,75,15,130.33,1954.95,351.89,2306.84
23317,3893,20000133,406,21,107.89,2265.69,407.82,2673.51
23318,3893,20000133,110,25,37.35,933.75,168.07,1101.83
23319,3893,20000133,97,24,19.55,469.2,84.46,553.66
23320,3893,20000133,27,21,74.2,1558.2,280.48,1838.68
23321,3893,20000133,217,22,130.45,2869.9,516.58,3386.48
23322,3893,20000133,77,23,22.07,507.61,91.37,598.98
23323,3894,20000498,494,23,55.79,1283.17,230.97,1514.14
23324,3894,20000498,105,22,192.09,4225.98,760.68,4986.66
23325,3894,20000498,540,18,232.35,4182.3,752.81,4935.11
23326,3894,20000498,365,25,194.01,4850.25,873.04,5723.3
23327,3895,20000326,514,20,180.87,3617.4,651.13,4268.53
23328,3895,20000326,225,27,89.14,2406.78,433.22,2840.0
23329,3895,20000326,515,12,212.94,2555.28,459.95,3015.23
23330,3895,20000326,188,29,219.6,6368.4,1146.31,7514.71
23331,3895,20000326,99,24,19.55,469.2,84.46,553.66
23332,3896,20000544,158,28,72.35,2025.8,364.64,2390.44
23333,3896,20000544,176,18,81.37,1464.66,263.64,1728.3
23334,3896,20000544,372,17,40.38,686.46,123.56,810.02
23335,3896,20000544,509,30,227.95,6838.5,1230.93,8069.43
23336,3896,20000544,218,28,130.45,3652.6,657.47,4310.07
23337,3896,20000544,455,23,217.45,5001.35,900.24,5901.59
23338,3896,20000544,286,22,150.44,3309.68,595.74,3905.42
23339,3897,20000509,121,25,170.88,4272.0,768.96,5040.96
23340,3897,20000509,135,31,109.17,3384.27,609.17,3993.44
23341,3897,20000509,36,28,116.94,3274.32,589.38,3863.7
23342,3897,20000509,261,15,77.12,1156.8,208.22,1365.02
23343,3897,20000509,68,26,196.4,5106.4,919.15,6025.55
23344,3897,20000509,45,22,67.82,1492.04,268.57,1760.61
23345,3897,20000509,275,34,163.63,5563.42,1001.42,6564.84
23346,3897,20000509,499,17,112.58,1913.86,344.49,2258.35
23347,3898,20000504,377,20,167.53,3350.6,603.11,3953.71
23348,3898,20000504,300,32,83.03,2656.96,478.25,3135.21
23349,3898,20000504,68,27,196.4,5302.8,954.5,6257.3
23350,3898,20000504,135,34,109.17,3711.78,668.12,4379.9
23351,3898,20000504,293,20,83.6,1672.0,300.96,1972.96
23352,3898,20000504,392,27,125.29,3382.83,608.91,3991.74
23353,3898,20000504,540,19,232.35,4414.65,794.64,5209.29
23354,3898,20000504,64,19,111.41,2116.79,381.02,2497.81
23355,3899,20000057,398,15,242.8,3642.0,655.56,4297.56
23356,3899,20000057,465,17,235.4,4001.8,720.32,4722.12
23357,3899,20000057,254,26,29.13,757.38,136.33,893.71
23358,3899,20000057,286,24,150.44,3610.56,649.9,4260.46
23359,3899,20000057,220,30,130.45,3913.5,704.43,4617.93
23360,3900,20000500,311,15,40.54,608.1,109.46,717.56
23361,3900,20000500,150,37,117.45,4345.65,782.22,5127.87
23362,3900,20000500,286,28,150.44,4212.32,758.22,4970.54
23363,3900,20000500,225,26,89.14,2317.64,417.18,2734.82
23364,3900,20000500,377,27,167.53,4523.31,814.2,5337.51
23365,3900,20000500,33,27,116.94,3157.38,568.33,3725.71
23366,3900,20000500,528,21,210.66,4423.86,796.29,5220.15
23367,3900,20000500,97,19,19.55,371.45,66.86,438.31
23368,3901,20000332,21,16,193.21,3091.36,556.44,3647.8
23369,3901,20000332,424,27,58.3,1574.1,283.34,1857.44
23370,3901,20000332,283,20,171.15,3423.0,616.14,4039.14
23371,3901,20000332,117,25,25.67,641.75,115.52,757.26
23372,3901,20000332,146,27,31.82,859.14,154.65,1013.79
23373,3901,20000332,169,26,69.94,1818.44,327.32,2145.76
23374,3902,20000202,508,26,227.95,5926.7,1066.81,6993.51
23375,3902,20000202,152,38,117.45,4463.1,803.36,5266.46
23376,3902,20000202,88,16,201.09,3217.44,579.14,3796.58
23377,3902,20000202,304,25,35.83,895.75,161.23,1056.98
23378,3902,20000202,33,21,116.94,2455.74,442.03,2897.77
23379,3902,20000202,413,16,86.29,1380.64,248.52,1629.16
23380,3902,20000202,386,19,203.09,3858.71,694.57,4553.28
23381,3902,20000202,334,30,169.55,5086.5,915.57,6002.07
23382,3903,20000599,365,25,194.01,4850.25,873.04,5723.3
23383,3903,20000599,497,11,20.4,224.4,40.39,264.79
23384,3903,20000599,11,18,169.26,3046.68,548.4,3595.08
23385,3903,20000599,163,24,177.92,4270.08,768.61,5038.69
23386,3903,20000599,207,16,59.45,951.2,171.22,1122.42
23387,3903,20000599,403,21,160.41,3368.61,606.35,3974.96
23388,3903,20000599,372,15,40.38,605.7,109.03,714.73
23389,3904,20000051,188,36,219.6,7905.6,1423.01,9328.61
23390,3904,20000051,224,23,172.36,3964.28,713.57,4677.85
23391,3904,20000051,286,23,150.44,3460.12,622.82,4082.94
23392,3904,20000051,450,17,103.92,1766.64,318.0,2084.64
23393,3904,20000051,196,22,181.81,3999.82,719.97,4719.79
23394,3904,20000051,151,34,117.45,3993.3,718.79,4712.09
23395,3904,20000051,106,26,31.44,817.44,147.14,964.58
23396,3904,20000051,36,21,116.94,2455.74,442.03,2897.77
23397,3905,20000348,525,24,218.78,5250.72,945.13,6195.85
23398,3905,20000348,173,20,81.37,1627.4,292.93,1920.33
23399,3905,20000348,275,34,163.63,5563.42,1001.42,6564.84
23400,3905,20000348,377,32,167.53,5360.96,964.97,6325.93
23401,3905,20000348,361,16,200.33,3205.28,576.95,3782.23
23402,3905,20000348,243,23,53.88,1239.24,223.06,1462.3
23403,3906,20000447,84,15,201.09,3016.35,542.94,3559.29
23404,3906,20000447,48,18,25.54,459.72,82.75,542.47
23405,3906,20000447,108,23,31.44,723.12,130.16,853.28
23406,3906,20000447,23,19,193.21,3670.99,660.78,4331.77
23407,3907,20000524,406,22,107.89,2373.58,427.24,2800.82
23408,3907,20000524,368,22,194.01,4268.22,768.28,5036.5
23409,3907,20000524,77,23,22.07,507.61,91.37,598.98
23410,3907,20000524,492,24,55.79,1338.96,241.01,1579.97
23411,3907,20000524,63,20,111.41,2228.2,401.08,2629.28
23412,3907,20000524,66,27,196.4,5302.8,954.5,6257.3
23413,3908,20000511,303,31,83.03,2573.93,463.31,3037.24
23414,3908,20000511,528,24,210.66,5055.84,910.05,5965.89
23415,3908,20000511,228,24,203.11,4874.64,877.44,5752.08
23416,3908,20000511,237,20,163.98,3279.6,590.33,3869.93
23417,3908,20000511,482,17,169.94,2888.98,520.02,3409.0
23418,3908,20000511,506,25,227.95,5698.75,1025.77,6724.52
23419,3908,20000511,225,25,89.14,2228.5,401.13,2629.63
23420,3908,20000511,44,24,67.82,1627.68,292.98,1920.66
23421,3909,20000315,158,24,72.35,1736.4,312.55,2048.95
23422,3909,20000315,205,16,170.33,2725.28,490.55,3215.83
23423,3909,20000315,492,26,55.79,1450.54,261.1,1711.64
23424,3909,20000315,9,24,23.48,563.52,101.43,664.95
23425,3910,20000016,187,37,219.6,8125.2,1462.54,9587.74
23426,3910,20000016,25,16,37.93,606.88,109.24,716.12
23427,3910,20000016,282,25,241.87,6046.75,1088.41,7135.16
23428,3910,20000016,509,26,227.95,5926.7,1066.81,6993.51
23429,3911,20000188,282,24,241.87,5804.88,1044.88,6849.76
23430,3911,20000188,154,31,117.45,3640.95,655.37,4296.32
23431,3911,20000188,324,22,228.41,5025.02,904.5,5929.52
23432,3911,20000188,168,32,69.94,2238.08,402.85,2640.93
23433,3911,20000188,494,26,55.79,1450.54,261.1,1711.64
23434,3911,20000188,495,12,20.4,244.8,44.06,288.86
23435,3911,20000188,142,22,182.52,4015.44,722.78,4738.22
23436,3912,20000039,259,23,29.13,669.99,120.6,790.59
23437,3912,20000039,424,29,58.3,1690.7,304.33,1995.03
23438,3912,20000039,304,29,35.83,1039.07,187.03,1226.1
23439,3912,20000039,328,16,94.46,1511.36,272.04,1783.4
23440,3912,20000039,300,41,83.03,3404.23,612.76,4016.99
23441,3913,20000026,64,16,111.41,1782.56,320.86,2103.42
23442,3913,20000026,135,30,109.17,3275.1,589.52,3864.62
23443,3913,20000026,455,25,217.45,5436.25,978.52,6414.77
23444,3913,20000026,311,19,40.54,770.26,138.65,908.91
23445,3913,20000026,358,29,225.71,6545.59,1178.21,7723.8
23446,3913,20000026,343,17,137.87,2343.79,421.88,2765.67
23447,3913,20000026,525,26,218.78,5688.28,1023.89,6712.17
23448,3913,20000026,270,19,63.35,1203.65,216.66,1420.31
23449,3914,20000337,110,31,37.35,1157.85,208.41,1366.26
23450,3914,20000337,105,23,192.09,4418.07,795.25,5213.32
23451,3914,20000337,300,34,83.03,2823.02,508.14,3331.16
23452,3914,20000337,339,28,199.96,5598.88,1007.8,6606.68
23453,3914,20000337,247,22,53.88,1185.36,213.36,1398.72
23454,3914,20000337,97,17,19.55,332.35,59.82,392.17
23455,3914,20000337,278,25,157.03,3925.75,706.63,4632.39
23456,3914,20000337,187,34,219.6,7466.4,1343.95,8810.35
23457,3915,20000157,343,18,137.87,2481.66,446.7,2928.36
23458,3915,20000157,424,26,58.3,1515.8,272.84,1788.64
23459,3915,20000157,75,18,130.33,2345.94,422.27,2768.21
23460,3915,20000157,528,24,210.66,5055.84,910.05,5965.89
23461,3916,20000465,450,18,103.92,1870.56,336.7,2207.26
23462,3916,20000465,43,25,67.82,1695.5,305.19,2000.69
23463,3916,20000465,424,38,58.3,2215.4,398.77,2614.17
23464,3916,20000465,392,24,125.29,3006.96,541.25,3548.21
23465,3916,20000465,163,25,177.92,4448.0,800.64,5248.64
23466,3916,20000465,304,19,35.83,680.77,122.54,803.31
23467,3916,20000465,406,21,107.89,2265.69,407.82,2673.51
23468,3916,20000465,539,19,232.35,4414.65,794.64,5209.29
23469,3917,20000544,196,20,181.81,3636.2,654.52,4290.72
23470,3917,20000544,403,23,160.41,3689.43,664.1,4353.53
23471,3917,20000544,339,23,199.96,4599.08,827.83,5426.91
23472,3917,20000544,11,16,169.26,2708.16,487.47,3195.63
23473,3917,20000544,250,18,164.17,2955.06,531.91,3486.97
23474,3917,20000544,51,15,214.4,3216.0,578.88,3794.88
23475,3917,20000544,45,19,67.82,1288.58,231.94,1520.52
23476,3918,20000169,515,16,212.94,3407.04,613.27,4020.31
23477,3918,20000169,358,29,225.71,6545.59,1178.21,7723.8
23478,3918,20000169,509,25,227.95,5698.75,1025.77,6724.52
23479,3918,20000169,362,19,200.33,3806.27,685.13,4491.4
23480,3918,20000169,163,20,177.92,3558.4,640.51,4198.91
23481,3918,20000169,27,22,74.2,1632.4,293.83,1926.23
23482,3918,20000169,368,22,194.01,4268.22,768.28,5036.5
23483,3919,20000044,196,21,181.81,3818.01,687.24,4505.25
23484,3919,20000044,343,22,137.87,3033.14,545.97,3579.11
23485,3919,20000044,439,31,80.94,2509.14,451.65,2960.79
23486,3919,20000044,413,16,86.29,1380.64,248.52,1629.16
23487,3919,20000044,283,24,171.15,4107.6,739.37,4846.97
23488,3919,20000044,237,21,163.98,3443.58,619.84,4063.42
23489,3919,20000044,151,37,117.45,4345.65,782.22,5127.87
23490,3919,20000044,328,17,94.46,1605.82,289.05,1894.87
23491,3920,20000523,117,27,25.67,693.09,124.76,817.85
23492,3920,20000523,328,18,94.46,1700.28,306.05,2006.33
23493,3920,20000523,525,28,218.78,6125.84,1102.65,7228.49
23494,3920,20000523,485,16,169.94,2719.04,489.43,3208.47
23495,3920,20000523,300,30,83.03,2490.9,448.36,2939.26
23496,3920,20000523,392,18,125.29,2255.22,405.94,2661.16
23497,3921,20000539,1,23,144.14,3315.22,596.74,3911.96
23498,3921,20000539,218,18,130.45,2348.1,422.66,2770.76
23499,3921,20000539,546,14,29.86,418.04,75.25,493.29
23500,3921,20000539,336,23,169.55,3899.65,701.94,4601.59
23501,3921,20000539,178,24,192.86,4628.64,833.16,5461.8
23502,3921,20000539,365,23,194.01,4462.23,803.2,5265.43
23503,3921,20000539,270,22,63.35,1393.7,250.87,1644.57
23504,3922,20000257,240,19,233.57,4437.83,798.81,5236.64
23505,3922,20000257,36,20,116.94,2338.8,420.98,2759.78
23506,3922,20000257,228,29,203.11,5890.19,1060.23,6950.42
23507,3922,20000257,127,20,120.2,2404.0,432.72,2836.72
23508,3923,20000489,283,27,171.15,4621.05,831.79,5452.84
23509,3923,20000489,140,16,116.09,1857.44,334.34,2191.78
23510,3923,20000489,432,14,38.4,537.6,96.77,634.37
23511,3923,20000489,421,18,157.27,2830.86,509.55,3340.41
23512,3923,20000489,508,25,227.95,5698.75,1025.77,6724.52
23513,3923,20000489,343,21,137.87,2895.27,521.15,3416.42
23514,3923,20000489,528,26,210.66,5477.16,985.89,6463.05
23515,3924,20000267,494,25,55.79,1394.75,251.05,1645.81
23516,3924,20000267,506,27,227.95,6154.65,1107.84,7262.49
23517,3924,20000267,377,27,167.53,4523.31,814.2,5337.51
23518,3924,20000267,455,28,217.45,6088.6,1095.95,7184.55
23519,3924,20000267,300,35,83.03,2906.05,523.09,3429.14
23520,3924,20000267,398,19,242.8,4613.2,830.38,5443.58
23521,3924,20000267,534,22,166.73,3668.06,660.25,4328.31
23522,3924,20000267,369,15,40.38,605.7,109.03,714.73
23523,3925,20000313,292,18,83.6,1504.8,270.86,1775.66
23524,3925,20000313,163,23,177.92,4092.16,736.59,4828.75
23525,3925,20000313,341,25,199.96,4999.0,899.82,5898.82
23526,3925,20000313,525,24,218.78,5250.72,945.13,6195.85
23527,3926,20000537,421,26,157.27,4089.02,736.02,4825.04
23528,3926,20000537,323,25,228.41,5710.25,1027.85,6738.1
23529,3926,20000537,169,33,69.94,2308.02,415.44,2723.46
23530,3926,20000537,273,36,163.63,5890.68,1060.32,6951.0
23531,3926,20000537,456,20,217.45,4349.0,782.82,5131.82
23532,3926,20000537,152,39,117.45,4580.55,824.5,5405.05
23533,3926,20000537,263,15,77.12,1156.8,208.22,1365.02
23534,3926,20000537,525,25,218.78,5469.5,984.51,6454.01
23535,3927,20000302,14,16,75.96,1215.36,218.76,1434.12
23536,3927,20000302,243,24,53.88,1293.12,232.76,1525.88
23537,3927,20000302,26,15,37.93,568.95,102.41,671.36
23538,3927,20000302,313,14,139.69,1955.66,352.02,2307.68
23539,3927,20000302,228,31,203.11,6296.41,1133.35,7429.76
23540,3928,20000336,427,28,62.12,1739.36,313.08,2052.44
23541,3928,20000336,110,29,37.35,1083.15,194.97,1278.12
23542,3928,20000336,512,18,180.87,3255.66,586.02,3841.68
23543,3928,20000336,278,32,157.03,5024.96,904.49,5929.45
23544,3928,20000336,228,26,203.11,5280.86,950.55,6231.41
23545,3929,20000141,44,24,67.82,1627.68,292.98,1920.66
23546,3929,20000141,188,42,219.6,9223.2,1660.18,10883.38
23547,3929,20000141,334,22,169.55,3730.1,671.42,4401.52
23548,3929,20000141,121,29,170.88,4955.52,891.99,5847.51
