Venta_ID,Fecha_Registro,Fecha_Envio,Estado,Monto_Total,Fecha_ID
5028,2024-06-01,2024-06-05,Completada,25797.01,1614
5029,2024-06-01,2024-06-06,Completada,20644.45,1614
5030,2024-06-01,2024-06-04,Completada,30947.63,1614
5031,2024-06-01,2024-06-05,Completada,27206.97,1614
5032,2024-06-01,2024-06-06,Completada,25199.73,1614
5033,2024-06-01,2024-06-03,Completada,13119.2,1614
5034,2024-06-02,,Pendiente,27106.66,1615
5035,2024-06-02,2024-06-04,Completada,27355.76,1615
5036,2024-06-02,2024-06-07,Completada,23080.77,1615
5037,2024-06-02,2024-06-04,Completada,13851.78,1615
5038,2024-06-02,2024-06-07,Completada,34406.56,1615
5039,2024-06-02,2024-06-03,Completada,13663.98,1615
5040,2024-06-03,2024-06-08,Completada,26293.12,1616
5041,2024-06-03,2024-06-08,Completada,14158.24,1616
5042,2024-06-03,,Pendiente,17903.39,1616
5043,2024-06-03,2024-06-05,Completada,35178.14,1616
5044,2024-06-03,,Pendiente,19937.94,1616
5045,2024-06-03,2024-06-05,Completada,17643.78,1616
5046,2024-06-04,2024-06-05,Completada,26023.09,1617
5047,2024-06-04,2024-06-09,Completada,12866.81,1617
5048,2024-06-04,2024-06-06,Completada,24741.73,1617
5049,2024-06-04,2024-06-09,Completada,21192.44,1617
5050,2024-06-04,2024-06-05,Completada,24694.82,1617
5051,2024-06-04,,Cancelada,15701.34,1617
5052,2024-06-05,,Pendiente,21268.87,1618
5053,2024-06-05,,Cancelada,42136.65,1618
5054,2024-06-05,2024-06-09,Completada,26443.03,1618
5055,2024-06-05,2024-06-10,Completada,12820.53,1618
5056,2024-06-05,,Pendiente,10984.12,1618
5057,2024-06-05,2024-06-07,Completada,19209.91,1618
5058,2024-06-06,2024-06-09,Completada,16571.84,1619
5059,2024-06-06,,Pendiente,19758.22,1619
5060,2024-06-06,2024-06-10,Completada,11826.46,1619
5061,2024-06-06,2024-06-09,Completada,26266.64,1619
5062,2024-06-06,2024-06-10,Completada,23121.32,1619
5063,2024-06-06,2024-06-10,Completada,18175.26,1619
5064,2024-06-07,,Pendiente,20619.99,1620
5065,2024-06-07,2024-06-12,Completada,9611.51,1620
5066,2024-06-07,2024-06-08,Completada,38017.33,1620
5067,2024-06-07,2024-06-10,Completada,10550.48,1620
5068,2024-06-07,2024-06-12,Completada,19500.86,1620
5069,2024-06-07,2024-06-08,Completada,23864.7,1620
5070,2024-06-08,2024-06-12,Completada,24300.12,1621
5071,2024-06-08,2024-06-10,Completada,17319.03,1621
5072,2024-06-08,2024-06-10,Completada,18211.44,1621
5073,2024-06-08,2024-06-10,Completada,32752.27,1621
5074,2024-06-08,2024-06-10,Completada,9125.38,1621
5075,2024-06-08,2024-06-11,Completada,21166.3,1621
5076,2024-06-09,,Pendiente,25800.14,1622
5077,2024-06-09,,Pendiente,13764.55,1622
5078,2024-06-09,2024-06-14,Completada,22462.17,1622
5079,2024-06-09,2024-06-11,Completada,33791.36,1622
5080,2024-06-09,2024-06-12,Completada,16192.45,1622
5081,2024-06-09,2024-06-14,Completada,34329.34,1622
5082,2024-06-10,2024-06-11,Completada,20561.04,1623
5083,2024-06-10,,Pendiente,24178.79,1623
5084,2024-06-10,2024-06-12,Completada,19024.82,1623
5085,2024-06-10,2024-06-11,Completada,17787.69,1623
5086,2024-06-10,2024-06-11,Completada,33047.51,1623
5087,2024-06-10,,Pendiente,29871.78,1623
5088,2024-06-11,2024-06-15,Completada,26171.71,1624
5089,2024-06-11,2024-06-12,Completada,20125.75,1624
5090,2024-06-11,2024-06-16,Completada,17573.65,1624
5091,2024-06-11,,Pendiente,26303.46,1624
5092,2024-06-11,2024-06-12,Completada,14598.56,1624
5093,2024-06-11,2024-06-13,Completada,24491.28,1624
5094,2024-06-12,2024-06-16,Completada,27315.28,1625
5095,2024-06-12,,Pendiente,24935.53,1625
5096,2024-06-12,,Pendiente,22685.8,1625
5097,2024-06-12,,Pendiente,19006.97,1625
5098,2024-06-12,2024-06-13,Completada,25017.78,1625
5099,2024-06-12,2024-06-13,Completada,29236.85,1625
5100,2024-06-13,2024-06-14,Completada,12211.79,1626
5101,2024-06-13,,Pendiente,36240.47,1626
5102,2024-06-13,2024-06-18,Completada,26472.25,1626
5103,2024-06-13,2024-06-18,Completada,25288.56,1626
5104,2024-06-13,,Cancelada,23732.25,1626
5105,2024-06-13,2024-06-17,Completada,14139.76,1626
5106,2024-06-14,2024-06-17,Completada,4886.28,1627
5107,2024-06-14,2024-06-16,Completada,18363.55,1627
5108,2024-06-14,2024-06-18,Completada,26304.12,1627
5109,2024-06-14,2024-06-17,Completada,20883.53,1627
5110,2024-06-14,,Pendiente,13338.83,1627
5111,2024-06-14,2024-06-17,Completada,16793.17,1627
5112,2024-06-15,2024-06-18,Completada,28720.77,1628
5113,2024-06-15,2024-06-18,Completada,28388.34,1628
5114,2024-06-15,2024-06-16,Completada,17690.9,1628
5115,2024-06-15,2024-06-19,Completada,15677.31,1628
5116,2024-06-15,2024-06-20,Completada,20421.02,1628
5117,2024-06-15,2024-06-18,Completada,23347.66,1628
5118,2024-06-16,2024-06-21,Completada,30844.14,1629
5119,2024-06-16,2024-06-21,Completada,19275.74,1629
5120,2024-06-16,2024-06-19,Completada,28638.95,1629
5121,2024-06-16,2024-06-21,Completada,23817.72,1629
5122,2024-06-16,2024-06-20,Completada,17087.39,1629
5123,2024-06-16,2024-06-20,Completada,8596.21,1629
5124,2024-06-17,2024-06-22,Completada,25590.9,1630
5125,2024-06-17,2024-06-20,Completada,26843.22,1630
5126,2024-06-17,2024-06-21,Completada,23718.77,1630
5127,2024-06-17,2024-06-22,Completada,36513.17,1630
5128,2024-06-17,2024-06-18,Completada,22879.93,1630
5129,2024-06-17,,Pendiente,18812.87,1630
5130,2024-06-18,2024-06-22,Completada,31867.21,1631
5131,2024-06-18,2024-06-20,Completada,23221.45,1631
5132,2024-06-18,,Pendiente,10318.73,1631
5133,2024-06-18,,Cancelada,15088.52,1631
5134,2024-06-18,2024-06-23,Completada,40393.01,1631
5135,2024-06-18,2024-06-20,Completada,35047.25,1631
5136,2024-06-19,2024-06-20,Completada,24299.05,1632
5137,2024-06-19,2024-06-24,Completada,21474.19,1632
5138,2024-06-19,2024-06-23,Completada,17181.51,1632
5139,2024-06-19,2024-06-22,Completada,24114.34,1632
5140,2024-06-19,2024-06-20,Completada,30814.59,1632
5141,2024-06-19,2024-06-23,Completada,38028.37,1632
5142,2024-06-20,2024-06-24,Completada,20970.07,1633
5143,2024-06-20,2024-06-22,Completada,29102.38,1633
5144,2024-06-20,2024-06-23,Completada,19256.7,1633
5145,2024-06-20,,Pendiente,19736.84,1633
5146,2024-06-20,2024-06-23,Completada,17322.42,1633
5147,2024-06-20,2024-06-22,Completada,28437.92,1633
5148,2024-06-21,,Cancelada,16227.59,1634
5149,2024-06-21,2024-06-22,Completada,17627.58,1634
5150,2024-06-21,2024-06-25,Completada,18911.75,1634
5151,2024-06-21,2024-06-25,Completada,22851.86,1634
5152,2024-06-21,2024-06-22,Completada,18896.23,1634
5153,2024-06-21,2024-06-24,Completada,25604.26,1634
5154,2024-06-22,2024-06-23,Completada,12511.3,1635
5155,2024-06-22,2024-06-25,Completada,9384.75,1635
5156,2024-06-22,2024-06-27,Completada,6861.72,1635
5157,2024-06-22,2024-06-27,Completada,14059.44,1635
5158,2024-06-22,,Pendiente,20710.11,1635
5159,2024-06-22,2024-06-25,Completada,13198.85,1635
5160,2024-06-23,2024-06-27,Completada,14048.19,1636
5161,2024-06-23,2024-06-24,Completada,16017.69,1636
5162,2024-06-23,,Pendiente,9966.2,1636
5163,2024-06-23,,Cancelada,27650.92,1636
5164,2024-06-23,2024-06-25,Completada,13292.58,1636
5165,2024-06-23,2024-06-28,Completada,26302.86,1636
5166,2024-06-24,,Pendiente,28252.14,1637
5167,2024-06-24,,Cancelada,19708.8,1637
5168,2024-06-24,,Pendiente,28198.31,1637
5169,2024-06-24,2024-06-25,Completada,21984.54,1637
5170,2024-06-24,2024-06-28,Completada,19440.52,1637
5171,2024-06-24,2024-06-26,Completada,13923.73,1637
5172,2024-06-25,2024-06-29,Completada,26058.65,1638
5173,2024-06-25,2024-06-27,Completada,14979.98,1638
5174,2024-06-25,2024-06-30,Completada,23139.95,1638
5175,2024-06-25,,Pendiente,19043.51,1638
5176,2024-06-25,2024-06-28,Completada,30535.76,1638
5177,2024-06-25,,Pendiente,18305.81,1638
5178,2024-06-26,2024-06-30,Completada,21758.52,1639
5179,2024-06-26,2024-06-30,Completada,21888.55,1639
5180,2024-06-26,2024-06-29,Completada,24061.33,1639
5181,2024-06-26,2024-06-28,Completada,10812.7,1639
5182,2024-06-26,2024-06-29,Completada,16034.7,1639
5183,2024-06-26,2024-07-01,Completada,18138.89,1639
5184,2024-06-27,2024-06-29,Completada,28188.69,1640
5185,2024-06-27,,Pendiente,27250.78,1640
5186,2024-06-27,2024-06-30,Completada,15139.35,1640
5187,2024-06-27,2024-06-30,Completada,25585.57,1640
5188,2024-06-27,2024-07-01,Completada,25870.3,1640
5189,2024-06-27,2024-06-29,Completada,31450.12,1640
5190,2024-06-28,2024-07-02,Completada,32715.72,1641
5191,2024-06-28,2024-06-30,Completada,24967.27,1641
5192,2024-06-28,2024-06-30,Completada,28442.86,1641
5193,2024-06-28,2024-06-29,Completada,28950.45,1641
5194,2024-06-28,,Pendiente,27875.37,1641
5195,2024-06-28,,Pendiente,28664.68,1641
5196,2024-06-29,2024-07-03,Completada,18324.15,1642
5197,2024-06-29,2024-07-03,Completada,24725.66,1642
5198,2024-06-29,2024-07-03,Completada,17051.69,1642
5199,2024-06-29,,Cancelada,5833.55,1642
5200,2024-06-29,2024-07-04,Completada,29049.93,1642
5201,2024-06-29,,Cancelada,21645.52,1642
5202,2024-06-30,2024-07-05,Completada,24055.62,1643
5203,2024-06-30,2024-07-02,Completada,21103.01,1643
5204,2024-06-30,,Pendiente,19822.64,1643
5205,2024-06-30,,Cancelada,17196.38,1643
5206,2024-06-30,2024-07-02,Completada,15732.83,1643
5207,2024-06-30,2024-07-04,Completada,9238.5,1643
5208,2024-07-01,2024-07-05,Completada,33623.16,1644
5209,2024-07-01,2024-07-03,Completada,24584.33,1644
5210,2024-07-01,,Pendiente,13101.72,1644
5211,2024-07-01,,Cancelada,25308.45,1644
5212,2024-07-01,2024-07-06,Completada,30758.19,1644
5213,2024-07-01,2024-07-04,Completada,15666.6,1644
5214,2024-07-02,2024-07-03,Completada,10761.04,1645
5215,2024-07-02,2024-07-06,Completada,19509.38,1645
5216,2024-07-02,2024-07-04,Completada,21980.28,1645
5217,2024-07-02,2024-07-07,Completada,22910.69,1645
5218,2024-07-02,2024-07-07,Completada,12259.89,1645
5219,2024-07-02,2024-07-05,Completada,25207.69,1645
5220,2024-07-03,2024-07-07,Completada,17634.57,1646
5221,2024-07-03,2024-07-07,Completada,21827.6,1646
5222,2024-07-03,2024-07-08,Completada,27379.78,1646
5223,2024-07-03,2024-07-08,Completada,25426.19,1646
5224,2024-07-03,,Pendiente,21016.79,1646
5225,2024-07-03,2024-07-08,Completada,28880.0,1646
5226,2024-07-04,,Cancelada,19428.01,1647
5227,2024-07-04,2024-07-09,Completada,28905.84,1647
5228,2024-07-04,,Pendiente,13115.39,1647
5229,2024-07-04,2024-07-09,Completada,7174.81,1647
5230,2024-07-04,2024-07-05,Completada,22091.75,1647
5231,2024-07-04,2024-07-08,Completada,21345.07,1647
5232,2024-07-05,2024-07-10,Completada,27241.93,1648
5233,2024-07-05,2024-07-07,Completada,20480.7,1648
5234,2024-07-05,,Pendiente,26909.73,1648
5235,2024-07-05,2024-07-10,Completada,7106.56,1648
5236,2024-07-05,2024-07-09,Completada,16297.25,1648
5237,2024-07-05,2024-07-06,Completada,12876.13,1648
5238,2024-07-06,,Cancelada,21643.79,1649
5239,2024-07-06,2024-07-07,Completada,22483.91,1649
5240,2024-07-06,,Pendiente,22354.87,1649
5241,2024-07-06,2024-07-10,Completada,13659.82,1649
5242,2024-07-06,2024-07-10,Completada,17858.38,1649
5243,2024-07-06,2024-07-11,Completada,28915.77,1649
5244,2024-07-07,2024-07-09,Completada,28787.55,1650
5245,2024-07-07,2024-07-10,Completada,33729.23,1650
5246,2024-07-07,2024-07-11,Completada,29297.62,1650
5247,2024-07-07,2024-07-09,Completada,16521.28,1650
5248,2024-07-07,2024-07-12,Completada,23018.4,1650
5249,2024-07-07,,Pendiente,30605.59,1650
5250,2024-07-08,2024-07-09,Completada,22559.32,1651
5251,2024-07-08,2024-07-13,Completada,21508.31,1651
5252,2024-07-08,2024-07-13,Completada,19596.28,1651
5253,2024-07-08,2024-07-10,Completada,19273.31,1651
5254,2024-07-08,2024-07-13,Completada,39790.43,1651
5255,2024-07-08,2024-07-11,Completada,19272.6,1651
5256,2024-07-09,2024-07-14,Completada,19075.04,1652
5257,2024-07-09,2024-07-10,Completada,16232.19,1652
5258,2024-07-09,,Pendiente,33976.82,1652
5259,2024-07-09,2024-07-10,Completada,22436.09,1652
5260,2024-07-09,2024-07-11,Completada,16477.02,1652
5261,2024-07-09,,Cancelada,16475.21,1652
5262,2024-07-10,2024-07-14,Completada,18639.97,1653
5263,2024-07-10,2024-07-11,Completada,18198.79,1653
5264,2024-07-10,,Pendiente,14678.32,1653
5265,2024-07-10,2024-07-13,Completada,19348.46,1653
5266,2024-07-10,,Cancelada,30518.84,1653
5267,2024-07-10,,Pendiente,37397.2,1653
5268,2024-07-11,2024-07-16,Completada,37741.74,1654
5269,2024-07-11,2024-07-12,Completada,12708.12,1654
5270,2024-07-11,2024-07-14,Completada,22418.86,1654
5271,2024-07-11,2024-07-12,Completada,22895.92,1654
5272,2024-07-11,,Pendiente,30090.41,1654
5273,2024-07-11,2024-07-15,Completada,31414.44,1654
5274,2024-07-12,2024-07-14,Completada,14959.35,1655
5275,2024-07-12,,Pendiente,12787.34,1655
5276,2024-07-12,2024-07-13,Completada,10455.18,1655
5277,2024-07-12,2024-07-17,Completada,19591.96,1655
5278,2024-07-12,2024-07-15,Completada,27529.57,1655
5279,2024-07-12,2024-07-13,Completada,29672.04,1655
5280,2024-07-13,2024-07-16,Completada,23118.54,1656
5281,2024-07-13,2024-07-17,Completada,26195.11,1656
5282,2024-07-13,2024-07-15,Completada,30669.28,1656
5283,2024-07-13,2024-07-17,Completada,34297.9,1656
5284,2024-07-13,2024-07-15,Completada,20320.52,1656
5285,2024-07-13,2024-07-14,Completada,9590.26,1656
5286,2024-07-14,2024-07-17,Completada,27915.77,1657
5287,2024-07-14,2024-07-19,Completada,26707.86,1657
5288,2024-07-14,2024-07-17,Completada,25466.8,1657
5289,2024-07-14,2024-07-19,Completada,25341.76,1657
5290,2024-07-14,,Pendiente,19680.14,1657
5291,2024-07-14,2024-07-15,Completada,14560.37,1657
5292,2024-07-15,2024-07-17,Completada,24675.57,1658
5293,2024-07-15,2024-07-18,Completada,25766.33,1658
5294,2024-07-15,2024-07-17,Completada,27323.52,1658
5295,2024-07-15,2024-07-17,Completada,19608.88,1658
5296,2024-07-15,2024-07-19,Completada,17309.22,1658
5297,2024-07-15,2024-07-16,Completada,12200.29,1658
5298,2024-07-16,,Pendiente,25900.82,1659
5299,2024-07-16,2024-07-21,Completada,28008.65,1659
5300,2024-07-16,2024-07-21,Completada,26922.55,1659
5301,2024-07-16,,Pendiente,13710.66,1659
5302,2024-07-16,,Pendiente,16033.05,1659
5303,2024-07-16,2024-07-21,Completada,26768.92,1659
5304,2024-07-17,,Pendiente,17882.75,1660
5305,2024-07-17,2024-07-19,Completada,12619.15,1660
5306,2024-07-17,,Pendiente,24002.94,1660
5307,2024-07-17,2024-07-20,Completada,16715.87,1660
5308,2024-07-17,2024-07-21,Completada,21590.51,1660
5309,2024-07-17,2024-07-19,Completada,16445.03,1660
5310,2024-07-18,,Cancelada,22360.64,1661
5311,2024-07-18,2024-07-21,Completada,17646.06,1661
5312,2024-07-18,2024-07-20,Completada,15892.95,1661
5313,2024-07-18,2024-07-20,Completada,31513.3,1661
5314,2024-07-18,2024-07-22,Completada,24536.01,1661
5315,2024-07-18,,Pendiente,22794.38,1661
5316,2024-07-19,2024-07-22,Completada,15573.72,1662
5317,2024-07-19,,Pendiente,14926.18,1662
5318,2024-07-19,2024-07-22,Completada,16512.29,1662
5319,2024-07-19,2024-07-20,Completada,33598.76,1662
5320,2024-07-19,2024-07-20,Completada,24885.12,1662
5321,2024-07-19,,Pendiente,37385.05,1662
5322,2024-07-20,2024-07-24,Completada,12764.97,1663
5323,2024-07-20,,Pendiente,18182.57,1663
5324,2024-07-20,,Pendiente,20943.13,1663
5325,2024-07-20,2024-07-23,Completada,27603.04,1663
5326,2024-07-20,2024-07-22,Completada,28510.66,1663
5327,2024-07-20,2024-07-21,Completada,16557.82,1663
5328,2024-07-21,2024-07-26,Completada,17890.6,1664
5329,2024-07-21,2024-07-24,Completada,18261.87,1664
5330,2024-07-21,2024-07-23,Completada,16096.38,1664
5331,2024-07-21,2024-07-24,Completada,34106.03,1664
5332,2024-07-21,2024-07-22,Completada,15982.9,1664
5333,2024-07-21,2024-07-24,Completada,17964.0,1664
5334,2024-07-22,2024-07-25,Completada,17474.18,1665
5335,2024-07-22,2024-07-26,Completada,27330.59,1665
5336,2024-07-22,2024-07-26,Completada,27441.06,1665
5337,2024-07-22,2024-07-24,Completada,20200.13,1665
5338,2024-07-22,2024-07-24,Completada,25372.51,1665
5339,2024-07-22,2024-07-27,Completada,22426.02,1665
5340,2024-07-23,2024-07-28,Completada,22179.33,1666
5341,2024-07-23,,Cancelada,20906.89,1666
5342,2024-07-23,2024-07-24,Completada,40918.92,1666
5343,2024-07-23,2024-07-24,Completada,20269.26,1666
5344,2024-07-23,2024-07-27,Completada,18299.31,1666
5345,2024-07-23,2024-07-26,Completada,25146.29,1666
5346,2024-07-24,2024-07-29,Completada,33560.22,1667
5347,2024-07-24,2024-07-26,Completada,15770.82,1667
5348,2024-07-24,,Pendiente,28754.57,1667
5349,2024-07-24,,Pendiente,25030.8,1667
5350,2024-07-24,2024-07-28,Completada,41998.42,1667
5351,2024-07-24,,Pendiente,9382.88,1667
5352,2024-07-25,2024-07-28,Completada,13605.6,1668
5353,2024-07-25,2024-07-29,Completada,12115.42,1668
5354,2024-07-25,2024-07-26,Completada,31183.72,1668
5355,2024-07-25,2024-07-30,Completada,20078.39,1668
5356,2024-07-25,2024-07-30,Completada,24931.24,1668
5357,2024-07-25,2024-07-28,Completada,23342.49,1668
5358,2024-07-26,,Pendiente,21587.77,1669
5359,2024-07-26,2024-07-28,Completada,28440.32,1669
5360,2024-07-26,2024-07-28,Completada,6609.45,1669
5361,2024-07-26,2024-07-31,Completada,16528.74,1669
5362,2024-07-26,2024-07-28,Completada,28621.12,1669
5363,2024-07-26,2024-07-30,Completada,20665.16,1669
5364,2024-07-27,2024-07-29,Completada,34573.92,1670
5365,2024-07-27,,Pendiente,29313.06,1670
5366,2024-07-27,,Cancelada,15528.04,1670
5367,2024-07-27,2024-07-28,Completada,35177.99,1670
5368,2024-07-27,2024-07-31,Completada,24397.69,1670
5369,2024-07-27,2024-07-28,Completada,22618.97,1670
5370,2024-07-28,2024-07-30,Completada,28955.21,1671
5371,2024-07-28,2024-08-02,Completada,25837.92,1671
5372,2024-07-28,2024-07-29,Completada,22147.13,1671
5373,2024-07-28,2024-07-31,Completada,26851.09,1671
5374,2024-07-28,2024-07-31,Completada,24604.26,1671
5375,2024-07-28,2024-08-01,Completada,25719.73,1671
5376,2024-07-29,2024-07-31,Completada,18391.48,1672
5377,2024-07-29,2024-07-31,Completada,10625.32,1672
5378,2024-07-29,2024-07-30,Completada,17763.78,1672
5379,2024-07-29,2024-08-02,Completada,29419.87,1672
5380,2024-07-29,2024-07-30,Completada,26151.54,1672
5381,2024-07-29,2024-08-02,Completada,16681.06,1672
5382,2024-07-30,2024-08-02,Completada,19071.0,1673
5383,2024-07-30,2024-08-03,Completada,22960.31,1673
5384,2024-07-30,2024-08-02,Completada,24185.11,1673
5385,2024-07-30,2024-08-02,Completada,26763.25,1673
5386,2024-07-30,2024-08-02,Completada,12755.91,1673
5387,2024-07-30,2024-07-31,Completada,17081.77,1673
5388,2024-07-31,2024-08-02,Completada,7654.67,1674
5389,2024-07-31,,Cancelada,25399.86,1674
5390,2024-07-31,2024-08-01,Completada,20715.44,1674
5391,2024-07-31,2024-08-03,Completada,14455.55,1674
5392,2024-07-31,,Pendiente,14711.05,1674
5393,2024-07-31,2024-08-04,Completada,33337.73,1674
5394,2024-08-01,2024-08-04,Completada,26344.44,1675
5395,2024-08-01,2024-08-06,Completada,26238.54,1675
5396,2024-08-01,2024-08-05,Completada,28666.88,1675
5397,2024-08-01,2024-08-06,Completada,30430.47,1675
5398,2024-08-01,2024-08-02,Completada,11661.34,1675
5399,2024-08-01,,Cancelada,14735.08,1675
5400,2024-08-02,,Cancelada,28190.63,1676
5401,2024-08-02,2024-08-05,Completada,28766.6,1676
5402,2024-08-02,2024-08-06,Completada,17120.33,1676
5403,2024-08-02,2024-08-04,Completada,24749.85,1676
5404,2024-08-02,2024-08-06,Completada,14170.35,1676
5405,2024-08-02,2024-08-04,Completada,15825.7,1676
5406,2024-08-03,2024-08-07,Completada,24032.78,1677
5407,2024-08-03,2024-08-04,Completada,18141.08,1677
5408,2024-08-03,,Cancelada,13129.16,1677
5409,2024-08-03,2024-08-04,Completada,25534.56,1677
5410,2024-08-03,2024-08-05,Completada,15411.55,1677
5411,2024-08-03,2024-08-05,Completada,21440.72,1677
5412,2024-08-04,2024-08-07,Completada,16654.38,1678
5413,2024-08-04,2024-08-06,Completada,35044.72,1678
5414,2024-08-04,,Pendiente,11785.99,1678
5415,2024-08-04,2024-08-07,Completada,6931.01,1678
5416,2024-08-04,2024-08-09,Completada,16930.62,1678
5417,2024-08-04,,Pendiente,9971.84,1678
5418,2024-08-05,2024-08-06,Completada,17324.02,1679
5419,2024-08-05,2024-08-07,Completada,15857.07,1679
5420,2024-08-05,,Pendiente,16805.04,1679
5421,2024-08-05,2024-08-08,Completada,27433.68,1679
5422,2024-08-05,2024-08-08,Completada,21780.17,1679
5423,2024-08-05,,Pendiente,32111.15,1679
5424,2024-08-06,2024-08-10,Completada,17242.45,1680
5425,2024-08-06,2024-08-09,Completada,24782.69,1680
5426,2024-08-06,2024-08-10,Completada,36806.22,1680
5427,2024-08-06,2024-08-08,Completada,9882.11,1680
5428,2024-08-06,2024-08-07,Completada,13158.62,1680
5429,2024-08-06,2024-08-10,Completada,25265.83,1680
5430,2024-08-07,2024-08-10,Completada,28429.0,1681
5431,2024-08-07,2024-08-11,Completada,17466.63,1681
5432,2024-08-07,2024-08-11,Completada,31093.72,1681
5433,2024-08-07,2024-08-08,Completada,35909.07,1681
5434,2024-08-07,,Pendiente,20891.25,1681
5435,2024-08-07,2024-08-09,Completada,28086.09,1681
5436,2024-08-08,2024-08-11,Completada,33157.76,1682
5437,2024-08-08,2024-08-10,Completada,22890.37,1682
5438,2024-08-08,2024-08-13,Completada,24649.92,1682
5439,2024-08-08,2024-08-09,Completada,21462.06,1682
5440,2024-08-08,2024-08-13,Completada,42481.42,1682
5441,2024-08-08,2024-08-12,Completada,26770.62,1682
